"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Date (Local)","Year","Day In Year (Local)","Units of Measure","Exceptional Data Type","Nonreg Observation Count","Observation Count","Observation Percent","Nonreg Arithmetic Mean","Arithmetic Mean","Nonreg First Maximum Value","First Maximum Value","First Maximum Hour","AQI","Daily Criteria Indicator","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"49","049","0002","88502","3","40.253611","-111.663056","WGS84","Acceptable PM2.5 AQI & Speciation Mass","1 HOUR","","2014-01-03","2014","003","Micrograms/cubic meter (LC)","None","","24","100.0000","","21.45","","28.7","17",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68105","1","40.253611","-111.663056","WGS84","Average Ambient Temperature","24 HOUR","","2014-01-03","2014","003","Degrees Centigrade","None","","1","100.0000","","-0.8","","-0.8","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68106","1","40.253611","-111.663056","WGS84","Sample Min Baro Pressure","24 HOUR","","2014-01-04","2014","004","Millimeters (mercury)","None","","1","100.0000","","637","","637","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88502","3","40.253611","-111.663056","WGS84","Acceptable PM2.5 AQI & Speciation Mass","24-HR BLK AVG","","2014-01-04","2014","004","Micrograms/cubic meter (LC)","None","","1","100.0000","","12.6","","12.6","23","58","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","61101","1","40.253611","-111.663056","WGS84","Wind Speed - Scalar","1 HOUR","","2014-01-04","2014","004","Knots","None","","24","100.0000","","4.445833","","7.8","2",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","61102","1","40.253611","-111.663056","WGS84","Wind Direction - Scalar","1 HOUR","","2014-01-04","2014","004","Degrees Compass","None","","24","100.0000","","269.583333","","360","9",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42603","1","40.253611","-111.663056","WGS84","Oxides of nitrogen (NOx)","1 HOUR","","2014-01-04","2014","004","Parts per billion","None","","24","100.0000","","24","","150","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42602","1","40.253611","-111.663056","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 Annual 1971","2014-01-04","2014","004","Parts per billion","None","","24","100.0000","","16.375","","46","0","43","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42602","1","40.253611","-111.663056","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2014-01-04","2014","004","Parts per billion","None","","24","100.0000","","16.375","","46","0","43","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68107","1","40.253611","-111.663056","WGS84","Sample Max Baro Pressure","24 HOUR","","2014-01-04","2014","004","Millimeters (mercury)","None","","1","100.0000","","648","","648","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68109","1","40.253611","-111.663056","WGS84","Elapsed Sample Time","24 HOUR","","2014-01-04","2014","004","Minutes","None","","1","100.0000","","1439","","1439","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68108","1","40.253611","-111.663056","WGS84","Average Ambient Pressure","24 HOUR","","2014-01-04","2014","004","Millimeters (mercury)","None","","1","100.0000","","644","","644","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68102","1","40.253611","-111.663056","WGS84","Sample Volume","24 HOUR","","2014-01-04","2014","004","Cubic meter","None","","1","100.0000","","24","","24","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68104","1","40.253611","-111.663056","WGS84","Ambient Max Temperature","24 HOUR","","2014-01-04","2014","004","Degrees Centigrade","None","","1","100.0000","","1.4","","1.4","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68101","1","40.253611","-111.663056","WGS84","Sample Flow Rate- CV","24 HOUR","","2014-01-04","2014","004","Percent","None","","1","100.0000","","0.5","","0.5","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68103","1","40.253611","-111.663056","WGS84","Ambient Min Temperature","24 HOUR","","2014-01-04","2014","004","Degrees Centigrade","None","","1","100.0000","","-5.6","","-5.6","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42101","1","40.253611","-111.663056","WGS84","Carbon monoxide","1 HOUR","CO 1-hour 1971","2014-01-04","2014","004","Parts per million","None","","24","100.0000","","1.129167","","1.9","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42101","1","40.253611","-111.663056","WGS84","Carbon monoxide","8-HR RUN AVG END HOUR","CO 8-hour 1971","2014-01-04","2014","004","Parts per million","None","","24","100.0000","","1.229167","","1.9","0","22","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","44201","2","40.253611","-111.663056","WGS84","Ozone","1 HOUR","Ozone 1-hour 1979","2014-01-04","2014","004","Parts per million","None","","24","100.0000","","0.026708","","0.04","4",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","44201","2","40.253611","-111.663056","WGS84","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","2014-01-04","2014","004","Parts per million","None","","17","100.0000","","0.024118","","0.035","8","32","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","1","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2014-01-04","2014","004","Micrograms/cubic meter (LC)","None","","1","100.0000","","13.3","","13.3","0","59","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","1","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 Annual 2012","2014-01-04","2014","004","Micrograms/cubic meter (LC)","None","","1","100.0000","","13.3","","13.3","0","59","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42601","1","40.253611","-111.663056","WGS84","Nitric oxide (NO)","1 HOUR","","2014-01-04","2014","004","Parts per billion","None","","24","100.0000","","8.625","","105","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","81102","4","40.253611","-111.663056","WGS84","PM10 Total 0-10um STP","1 HOUR","","2014-01-04","2014","004","Micrograms/cubic meter (25 C)","None","","24","100.0000","","25.958333","","62","2",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","81102","4","40.253611","-111.663056","WGS84","PM10 Total 0-10um STP","24-HR BLK AVG","PM10 24-hour 2006","2014-01-04","2014","004","Micrograms/cubic meter (25 C)","None","","1","100.0000","","25","","25","23","23","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-04","2014","004","Micrograms/cubic meter (LC)","None","","24","100.0000","","12.645833","","39.9","2",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2012","2014-01-04","2014","004","Micrograms/cubic meter (LC)","None","","1","100.0000","","12.6","","12.6","0","58","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2012","2014-01-04","2014","004","Micrograms/cubic meter (LC)","None","","1","100.0000","","12.6","","12.6","0","58","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88502","3","40.253611","-111.663056","WGS84","Acceptable PM2.5 AQI & Speciation Mass","1 HOUR","","2014-01-04","2014","004","Micrograms/cubic meter (LC)","None","","24","100.0000","","12.645833","","39.9","2",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68105","1","40.253611","-111.663056","WGS84","Average Ambient Temperature","24 HOUR","","2014-01-04","2014","004","Degrees Centigrade","None","","1","100.0000","","-1.5","","-1.5","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68106","1","40.253611","-111.663056","WGS84","Sample Min Baro Pressure","24 HOUR","","2014-01-05","2014","005","Millimeters (mercury)","None","","1","100.0000","","645","","645","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88502","3","40.253611","-111.663056","WGS84","Acceptable PM2.5 AQI & Speciation Mass","24-HR BLK AVG","","2014-01-05","2014","005","Micrograms/cubic meter (LC)","None","","1","100.0000","","10.6","","10.6","23","54","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","81102","2","40.253611","-111.663056","WGS84","PM10 Total 0-10um STP","24 HOUR","PM10 24-hour 2006","2014-01-05","2014","005","Micrograms/cubic meter (25 C)","None","","1","100.0000","","19","","19","0","18","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","61101","1","40.253611","-111.663056","WGS84","Wind Speed - Scalar","1 HOUR","","2014-01-05","2014","005","Knots","None","","24","100.0000","","2.408333","","4.9","13",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","61102","1","40.253611","-111.663056","WGS84","Wind Direction - Scalar","1 HOUR","","2014-01-05","2014","005","Degrees Compass","None","","24","100.0000","","211","","360","20",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42603","1","40.253611","-111.663056","WGS84","Oxides of nitrogen (NOx)","1 HOUR","","2014-01-05","2014","005","Parts per billion","None","","24","100.0000","","42.833333","","162","8",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42602","1","40.253611","-111.663056","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 Annual 1971","2014-01-05","2014","005","Parts per billion","None","","24","100.0000","","25.833333","","53","8","50","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42602","1","40.253611","-111.663056","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2014-01-05","2014","005","Parts per billion","None","","24","100.0000","","25.833333","","53","8","50","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68107","1","40.253611","-111.663056","WGS84","Sample Max Baro Pressure","24 HOUR","","2014-01-05","2014","005","Millimeters (mercury)","None","","1","100.0000","","653","","653","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68109","1","40.253611","-111.663056","WGS84","Elapsed Sample Time","24 HOUR","","2014-01-05","2014","005","Minutes","None","","1","100.0000","","1439","","1439","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68108","1","40.253611","-111.663056","WGS84","Average Ambient Pressure","24 HOUR","","2014-01-05","2014","005","Millimeters (mercury)","None","","1","100.0000","","650","","650","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68102","1","40.253611","-111.663056","WGS84","Sample Volume","24 HOUR","","2014-01-05","2014","005","Cubic meter","None","","1","100.0000","","24","","24","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68104","1","40.253611","-111.663056","WGS84","Ambient Max Temperature","24 HOUR","","2014-01-05","2014","005","Degrees Centigrade","None","","1","100.0000","","0.2","","0.2","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","85101","2","40.253611","-111.663056","WGS84","PM10 - LC","24 HOUR","","2014-01-05","2014","005","Micrograms/cubic meter (LC)","None","","1","100.0000","","18","","18","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68101","1","40.253611","-111.663056","WGS84","Sample Flow Rate- CV","24 HOUR","","2014-01-05","2014","005","Percent","None","","1","100.0000","","0.5","","0.5","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","68103","1","40.253611","-111.663056","WGS84","Ambient Min Temperature","24 HOUR","","2014-01-05","2014","005","Degrees Centigrade","None","","1","100.0000","","-9.8","","-9.8","0",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42101","1","40.253611","-111.663056","WGS84","Carbon monoxide","1 HOUR","CO 1-hour 1971","2014-01-05","2014","005","Parts per million","None","","24","100.0000","","1.229167","","1.7","8",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42101","1","40.253611","-111.663056","WGS84","Carbon monoxide","8-HR RUN AVG END HOUR","CO 8-hour 1971","2014-01-05","2014","005","Parts per million","None","","24","100.0000","","1.183333","","1.3","8","15","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","44201","2","40.253611","-111.663056","WGS84","Ozone","1 HOUR","Ozone 1-hour 1979","2014-01-05","2014","005","Parts per million","None","","24","100.0000","","0.017958","","0.044","13",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","44201","2","40.253611","-111.663056","WGS84","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-hour 2015","2014-01-05","2014","005","Parts per million","None","","17","100.0000","","0.017588","","0.037","9","34","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","1","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 24-hour 2012","2014-01-05","2014","005","Micrograms/cubic meter (LC)","None","","1","100.0000","","10.3","","10.3","0","53","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","1","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","24 HOUR","PM25 Annual 2012","2014-01-05","2014","005","Micrograms/cubic meter (LC)","None","","1","100.0000","","10.3","","10.3","0","53","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","42601","1","40.253611","-111.663056","WGS84","Nitric oxide (NO)","1 HOUR","","2014-01-05","2014","005","Parts per billion","None","","24","100.0000","","17.75","","110","8",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","81102","4","40.253611","-111.663056","WGS84","PM10 Total 0-10um STP","1 HOUR","","2014-01-05","2014","005","Micrograms/cubic meter (25 C)","None","","24","100.0000","","20.125","","31","22",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","81102","4","40.253611","-111.663056","WGS84","PM10 Total 0-10um STP","24-HR BLK AVG","PM10 24-hour 2006","2014-01-05","2014","005","Micrograms/cubic meter (25 C)","None","","1","100.0000","","20","","20","23","19","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
"49","049","0002","88101","5","40.253611","-111.663056","WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-05","2014","005","Micrograms/cubic meter (LC)","None","","24","100.0000","","10.679167","","35.4","2",".","Y","","Utah","Utah","Provo","North Provo","1355 NORTH 200 WEST PROVO UT","Provo-Orem, UT","AQS Data Mart"
